resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","eucalyptus-storage","1588970","1588969","1588960","2010-11-10T19:19:59.000-05:00","Failure","Not all expressions found in output: "c1.xlarge"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2578236","1929330","1929236","2011-02-13T18:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2578634","1929330","1929236","2011-02-13T19:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2579028","1929330","1929236","2011-02-13T20:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2579422","1929330","1929236","2011-02-13T21:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2579829","1929330","1929236","2011-02-13T22:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2580229","1929330","1929236","2011-02-13T23:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2580632","1929330","1929236","2011-02-14T00:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2581035","1929330","1929236","2011-02-14T01:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2581434","1929330","1929236","2011-02-14T02:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2581838","1929330","1929236","2011-02-14T03:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2582242","1929330","1929236","2011-02-14T04:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2582645","1929330","1929236","2011-02-14T05:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2583054","1929330","1929236","2011-02-14T06:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2583455","1929330","1929236","2011-02-14T07:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2583860","1929330","1929236","2011-02-14T08:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2584261","1929330","1929236","2011-02-14T09:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2584657","1929330","1929236","2011-02-14T10:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2585073","1929330","1929236","2011-02-14T11:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2585493","1929330","1929236","2011-02-14T12:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2585938","1929330","1929236","2011-02-14T13:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2586376","1929330","1929236","2011-02-14T14:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2586788","1929330","1929236","2011-02-14T15:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2587208","1929330","1929236","2011-02-14T16:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2587617","1929330","1929236","2011-02-14T17:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2588033","1929330","1929236","2011-02-14T18:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2588446","1929330","1929236","2011-02-14T19:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2588856","1929330","1929236","2011-02-14T20:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2589262","1929330","1929236","2011-02-14T21:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2589676","1929330","1929236","2011-02-14T22:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2590086","1929330","1929236","2011-02-14T23:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2590493","1929330","1929236","2011-02-15T00:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2590915","1929330","1929236","2011-02-15T01:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2591325","1929330","1929236","2011-02-15T02:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2591739","1929330","1929236","2011-02-15T03:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2592152","1929330","1929236","2011-02-15T04:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2592563","1929330","1929236","2011-02-15T05:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2592981","1929330","1929236","2011-02-15T06:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2593391","1929330","1929236","2011-02-15T07:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2593799","1929330","1929236","2011-02-15T08:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2594207","1929330","1929236","2011-02-15T09:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2594618","1929330","1929236","2011-02-15T10:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2595023","1929330","1929236","2011-02-15T11:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2595434","1929330","1929236","2011-02-15T12:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2595843","1929330","1929236","2011-02-15T13:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2596257","1929330","1929236","2011-02-15T14:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2596669","1929330","1929236","2011-02-15T15:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2597083","1929330","1929236","2011-02-15T16:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2597493","1929330","1929236","2011-02-15T17:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2597904","1929330","1929236","2011-02-15T18:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2598318","1929330","1929236","2011-02-15T19:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2598725","1929330","1929236","2011-02-15T20:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2599129","1929330","1929236","2011-02-15T21:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2599545","1929330","1929236","2011-02-15T22:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2599958","1929330","1929236","2011-02-15T23:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2600372","1929330","1929236","2011-02-16T00:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2600786","1929330","1929236","2011-02-16T01:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2601199","1929330","1929236","2011-02-16T02:12:16.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2601613","1929330","1929236","2011-02-16T03:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2602029","1929330","1929236","2011-02-16T04:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2602441","1929330","1929236","2011-02-16T05:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2602860","1929330","1929236","2011-02-16T06:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2603266","1929330","1929236","2011-02-16T07:12:02.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2603673","1929330","1929236","2011-02-16T08:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2604081","1929330","1929236","2011-02-16T09:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2604497","1929330","1929236","2011-02-16T10:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2604907","1929330","1929236","2011-02-16T11:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2605314","1929330","1929236","2011-02-16T12:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2605725","1929330","1929236","2011-02-16T13:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2606145","1929330","1929236","2011-02-16T14:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2606561","1929330","1929236","2011-02-16T15:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2606975","1929330","1929236","2011-02-16T16:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2607381","1929330","1929236","2011-02-16T17:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2607793","1929330","1929236","2011-02-16T18:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2608211","1929330","1929236","2011-02-16T19:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2608615","1929330","1929236","2011-02-16T20:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2609024","1929330","1929236","2011-02-16T21:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
"iu-india","	","eucalyptus-storage","2609436","1929330","1929236","2011-02-16T22:12:01.000-05:00","Failure","Not all expressions found in output: "kernel#ramdisk#IMAGE\s+\S+\s+fedora-image-bucket\S+\s+inca"","","Failure:errorMessage"
